playerID_raw  career_year  playerID  tmID  age  age_sq  pos  college  height  weight  prev_minutes  prev_points  prev_oRebounds  prev_dRebounds  prev_assists  prev_steals  prev_blocks  prev_turnovers  prev_PF  prev_fgAttempted  prev_fgMade  prev_ftAttempted  prev_ftMade  prev_threeMade  roll3_minutes  roll3_points  roll3_oRebounds  roll3_dRebounds  roll3_assists  roll3_steals  roll3_blocks  roll3_turnovers   roll3_PF  roll3_fgAttempted  roll3_fgMade  roll3_ftAttempted  roll3_ftMade  roll3_threeMade
  beviltu01w            3        24    15  NaN     NaN    0        0     NaN     NaN         421.0         84.0             7.0            26.0          44.0         22.0          3.0            27.0     49.0              61.0         25.0              29.0         19.0            15.0     668.333333    130.000000        17.666667        54.333333      78.666667     40.666667      5.000000        48.333333  81.333333          97.333333     34.666667          57.333333     42.333333        18.333333
  beviltu01w            4        24    15  NaN     NaN    0        0     NaN     NaN         252.0         58.0             9.0            17.0          32.0         14.0          1.0            20.0     30.0              51.0         17.0              21.0         16.0             8.0     487.000000     98.333333        14.333333        34.666667      59.666667     31.666667      3.333333        33.000000  60.333333          77.000000     27.000000          40.333333     29.000000        15.333333
  bibbyje01w            0        25     9  NaN     NaN    0        0     NaN     NaN           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN        NaN                NaN           NaN                NaN           NaN              NaN
  bibrzag01w            0        26    14  NaN     NaN    0        0     NaN     NaN           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN        NaN                NaN           NaN                NaN           NaN              NaN
   birdsu01w            0        27    15 43.0  1849.0    6       20    69.0   150.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN        NaN                NaN           NaN                NaN           NaN              NaN
   birdsu01w            1        27    15 44.0  1936.0    6       20    69.0   150.0        1121.0        461.0            17.0            66.0         191.0         55.0          3.0           109.0     48.0             375.0        151.0             112.0        102.0            57.0    1121.000000    461.000000        17.000000        66.000000     191.000000     55.000000      3.000000       109.000000  48.000000         375.000000    151.000000         112.000000    102.000000        57.000000
   birdsu01w            2        27    15 45.0  2025.0    6       20    69.0   150.0        1136.0        420.0            22.0            91.0         221.0         48.0          1.0           110.0     47.0             368.0        155.0              69.0         61.0            49.0    1128.500000    440.500000        19.500000        78.500000     206.000000     51.500000      2.000000       109.500000  47.500000         371.500000    153.000000          90.500000     81.500000        53.000000
  bjorkte01w            0        28     0 43.0  1849.0    1       18    76.0   175.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN        NaN                NaN           NaN                NaN           NaN              NaN
  blackde01w            0        29     7 55.0  3025.0    6       82    63.0   124.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN        NaN                NaN           NaN                NaN           NaN              NaN
  blackde01w            1        29     7 56.0  3136.0    6       82    63.0   124.0         820.0        152.0            23.0            69.0          98.0         58.0          1.0            50.0     86.0             150.0         57.0              42.0         29.0             9.0     820.000000    152.000000        23.000000        69.000000      98.000000     58.000000      1.000000        50.000000  86.000000         150.000000     57.000000          42.000000     29.000000         9.000000
  blackde01w            2        29     7 57.0  3249.0    6       82    63.0   124.0         946.0        180.0            43.0            83.0         123.0         82.0          2.0            51.0     69.0             187.0         70.0              48.0         37.0             3.0     883.000000    166.000000        33.000000        76.000000     110.500000     70.000000      1.500000        50.500000  77.500000         168.500000     63.500000          45.000000     33.000000         6.000000
  blackde01w            3        29     2 58.0  3364.0    6       82    63.0   124.0         899.0        153.0            41.0            82.0         137.0         59.0          5.0            32.0     75.0             160.0         64.0              33.0         25.0             0.0     888.333333    161.666667        35.666667        78.000000     119.333333     66.333333      2.666667        44.333333  76.666667         165.666667     63.666667          41.000000     30.333333         4.000000
  blackde01w            4        29     2 59.0  3481.0    6       82    63.0   124.0         373.0         55.0            16.0            35.0          46.0         20.0          2.0            18.0     33.0              68.0         24.0               9.0          6.0             1.0     739.333333    129.333333        33.333333        66.666667     102.000000     53.666667      3.000000        33.666667  59.000000         138.333333     52.666667          30.000000     22.666667         1.333333
  blodgci01w            0        30    13 46.0  2116.0    6       48    69.0   130.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN        NaN                NaN           NaN                NaN           NaN              NaN
  blodgci01w            1        30    13 47.0  2209.0    6       48    69.0   130.0         133.0         52.0             1.0             8.0           3.0          8.0          1.0            13.0      9.0              50.0         20.0               6.0          4.0             8.0     133.000000     52.000000         1.000000         8.000000       3.000000      8.000000      1.000000        13.000000   9.000000          50.000000     20.000000           6.000000      4.000000         8.000000
   blueoc01w            0        31     4 48.0  2304.0    3       51    73.0   163.0           NaN          NaN             NaN             NaN           NaN          NaN          NaN             NaN      NaN               NaN          NaN               NaN          NaN             NaN            NaN           NaN              NaN              NaN            NaN           NaN           NaN              NaN        NaN                NaN           NaN                NaN           NaN              NaN
   blueoc01w            1        31     4 49.0  2401.0    3       51    73.0   163.0          37.0          4.0             1.0             1.0           2.0          0.0          0.0             2.0      3.0               4.0          1.0               4.0          2.0             0.0      37.000000      4.000000         1.000000         1.000000       2.000000      0.000000      0.000000         2.000000   3.000000           4.000000      1.000000           4.000000      2.000000         0.000000
